0,10,0,0
0.01,9.998,-0.2,-20
0.02,9.99406,-0.39396,-19.396
0.03,9.98824,-0.582022,-18.8062
0.04,9.9806,-0.764327,-18.2304
0.05,9.97119,-0.941009,-17.6682
0.06,9.96006,-1.1122,-17.1193
0.07,9.94728,-1.27804,-16.5835
0.08,9.9329,-1.43864,-16.0605
0.09,9.91696,-1.59414,-15.5499
0.1,9.89951,-1.74466,-15.0515
0.11,9.88061,-1.89031,-14.5651
0.12,9.86029,-2.03121,-14.0903
0.13,9.83862,-2.16748,-13.627
0.14,9.81563,-2.29923,-13.1748
0.15,9.79136,-2.42656,-12.7336
0.16,9.76587,-2.54959,-12.303
0.17,9.73918,-2.66842,-11.883
0.18,9.71135,-2.78315,-11.4731
0.19,9.68241,-2.89389,-11.0732
0.2,9.6524,-3.00072,-10.6832
0.21,9.62137,-3.10374,-10.3027
0.22,9.58934,-3.20306,-9.9315
0.23,9.55635,-3.29875,-9.5695
0.24,9.52244,-3.39092,-9.21644
0.25,9.48764,-3.47964,-8.87212
0.26,9.45199,-3.565,-8.53637
0.27,9.41552,-3.64709,-8.20898
0.28,9.37826,-3.72599,-7.88977
0.29,9.34024,-3.80178,-7.57855
0.3,9.3015,-3.87453,-7.27516
0.31,9.26206,-3.94432,-6.97942
0.32,9.22194,-4.01123,-6.69115
0.33,9.18119,-4.07534,-6.41019
0.34,9.13982,-4.1367,-6.13638
0.35,9.09787,-4.19539,-5.86955
0.36,9.05535,-4.25149,-5.60956
0.37,9.0123,-4.30505,-5.35624
0.38,8.96874,-4.35615,-5.10945
0.39,8.92469,-4.40484,-4.86904
0.4,8.88018,-4.45119,-4.63488
0.41,8.83523,-4.49525,-4.40681
0.42,8.78986,-4.5371,-4.1847
0.43,8.74409,-4.57679,-3.96841
0.44,8.69795,-4.61436,-3.75783
0.45,8.65145,-4.64989,-3.5528
0.46,8.60461,-4.68342,-3.35322
0.47,8.55746,-4.71501,-3.15896
0.48,8.51002,-4.74471,-2.96989
0.49,8.46229,-4.77257,-2.7859
0.5,8.4143,-4.79864,-2.60687
0.51,8.36608,-4.82297,-2.43269
0.52,8.31762,-4.8456,-2.26325
0.53,8.26895,-4.86658,-2.09844
0.54,8.22009,-4.88597,-1.93816
0.55,8.17106,-4.90379,-1.78229
0.56,8.12185,-4.9201,-1.63075
0.57,8.07251,-4.93493,-1.48342
0.58,8.02302,-4.94833,-1.34022
0.59,7.97342,-4.96034,-1.20105
0.6,7.92371,-4.971,-1.06581
0.61,7.87391,-4.98034,-0.934415
0.62,7.82402,-4.98841,-0.806776
0.63,7.77407,-4.99524,-0.682804
0.64,7.72406,-5.00086,-0.562416
0.65,7.67401,-5.00532,-0.445526
0.66,7.62392,-5.00864,-0.332054
0.67,7.57381,-5.01086,-0.221919
0.68,7.52369,-5.01201,-0.115044
0.69,7.47357,-5.01212,-0.0113529
0.7,7.42346,-5.01123,0.0892302
0.71,7.37336,-5.00936,0.186778
0.72,7.3233,-5.00655,0.281362
0.73,7.27327,-5.00282,0.373052
0.74,7.22329,-4.9982,0.461917
0.75,7.17336,-4.99272,0.548023
0.76,7.1235,-4.98641,0.631437
0.77,7.0737,-4.97928,0.712222
0.78,7.02399,-4.97138,0.790441
0.79,6.97436,-4.96272,0.866155
0.8,6.92483,-4.95332,0.939425
0.81,6.8754,-4.94322,1.01031
0.82,6.82607,-4.93243,1.07886
0.83,6.77686,-4.92098,1.14515
0.84,6.72778,-4.90889,1.20921
0.85,6.67881,-4.89618,1.27111
0.86,6.62999,-4.88287,1.3309
0.87,6.5813,-4.86898,1.38863
0.88,6.53275,-4.85454,1.44435
0.89,6.48435,-4.83956,1.49811
0.9,6.43611,-4.82406,1.54996
0.91,6.38803,-4.80806,1.59994
0.92,6.34012,-4.79158,1.64811
0.93,6.29237,-4.77463,1.6945
0.94,6.2448,-4.75724,1.73915
0.95,6.1974,-4.73942,1.78212
0.96,6.15019,-4.72118,1.82345
0.97,6.10317,-4.70255,1.86317
0.98,6.05633,-4.68354,1.90132
0.99,6.00969,-4.66416,1.93796
1,5.96325,-4.64443,1.9731
1.01,5.917,-4.62436,2.0068
1.02,5.87096,-4.60397,2.03908
1.03,5.82513,-4.58327,2.06999
1.04,5.77951,-4.56227,2.09955
1.05,5.7341,-4.541,2.12781
1.06,5.6889,-4.51945,2.1548
1.07,5.64393,-4.49764,2.18054
1.08,5.59917,-4.47559,2.20508
1.09,5.55464,-4.45331,2.22844
1.1,5.51033,-4.4308,2.25065
1.11,5.46625,-4.40808,2.27175
1.12,5.4224,-4.38517,2.29176
1.13,5.37878,-4.36206,2.31071
1.14,5.33539,-4.33877,2.32863
1.15,5.29224,-4.31532,2.34554
1.16,5.24932,-4.2917,2.36148
1.17,5.20664,-4.26794,2.37647
1.18,5.1642,-4.24403,2.39054
1.19,5.122,-4.22,2.4037
1.2,5.08004,-4.19584,2.41599
1.21,5.03832,-4.17156,2.42743
1.22,4.99685,-4.14718,2.43804
1.23,4.95563,-4.1227,2.44784
1.24,4.91464,-4.09813,2.45686
1.25,4.87391,-4.07348,2.46512
1.26,4.83342,-4.04876,2.47263
1.27,4.79318,-4.02396,2.47943
1.28,4.75319,-3.99911,2.48552
1.29,4.71345,-3.9742,2.49094
1.3,4.67396,-3.94924,2.4957
1.31,4.63471,-3.92424,2.49981
1.32,4.59572,-3.89921,2.5033
1.33,4.55698,-3.87415,2.50619
1.34,4.51849,-3.84906,2.50848
1.35,4.48025,-3.82396,2.51021
1.36,4.44226,-3.79885,2.51138
1.37,4.40452,-3.77373,2.51202
1.38,4.36704,-3.74861,2.51213
1.39,4.3298,-3.72349,2.51174
1.4,4.29282,-3.69838,2.51086
1.41,4.25609,-3.67328,2.5095
1.42,4.21961,-3.64821,2.50768
1.43,4.18337,-3.62315,2.50541
1.44,4.14739,-3.59813,2.50271
1.45,4.11166,-3.57313,2.4996
1.46,4.07618,-3.54817,2.49607
1.47,4.04095,-3.52325,2.49215
1.48,4.00596,-3.49837,2.48785
1.49,3.97123,-3.47354,2.48318
1.5,3.93674,-3.44876,2.47816
1.51,3.9025,-3.42403,2.47279
1.52,3.86851,-3.39936,2.46709
1.53,3.83476,-3.37475,2.46106
1.54,3.80126,-3.3502,2.45472
1.55,3.768,-3.32572,2.44809
1.56,3.73499,-3.30131,2.44116
1.57,3.70222,-3.27697,2.43395
1.58,3.66969,-3.2527,2.42647
1.59,3.6374,-3.22852,2.41873
1.6,3.60536,-3.20441,2.41074
1.61,3.57356,-3.18038,2.40251
1.62,3.54199,-3.15644,2.39404
1.63,3.51067,-3.13259,2.38535
1.64,3.47958,-3.10883,2.37644
1.65,3.44873,-3.08515,2.36732
1.66,3.41811,-3.06157,2.358
1.67,3.38773,-3.03809,2.34849
1.68,3.35758,-3.0147,2.3388
1.69,3.32767,-2.99141,2.32893
1.7,3.29799,-2.96822,2.31889
1.71,3.26854,-2.94513,2.30869
1.72,3.23931,-2.92215,2.29833
1.73,3.21032,-2.89927,2.28782
1.74,3.18156,-2.8765,2.27718
1.75,3.15302,-2.85384,2.26639
1.76,3.1247,-2.83128,2.25548
1.77,3.09662,-2.80884,2.24444
1.78,3.06875,-2.7865,2.23328
1.79,3.04111,-2.76428,2.22201
1.8,3.01369,-2.74218,2.21064
1.81,2.98648,-2.72019,2.19916
1.82,2.9595,-2.69831,2.18759
1.83,2.93274,-2.67655,2.17593
1.84,2.90619,-2.65491,2.16418
1.85,2.87985,-2.63339,2.15236
1.86,2.85373,-2.61198,2.14045
1.87,2.82783,-2.5907,2.12848
1.88,2.80213,-2.56953,2.11644
1.89,2.77665,-2.54849,2.10434
1.9,2.75137,-2.52757,2.09218
1.91,2.7263,-2.50677,2.07996
1.92,2.70144,-2.48609,2.0677
1.93,2.67679,-2.46554,2.05539
1.94,2.65234,-2.44511,2.04304
1.95,2.62809,-2.4248,2.03065
1.96,2.60404,-2.40462,2.01823
1.97,2.5802,-2.38456,2.00577
1.98,2.55655,-2.36463,1.99329
1.99,2.5331,-2.34482,1.98078
2,2.50985,-2.32514,1.96826
2.01,2.48679,-2.30558,1.95571
2.02,2.46393,-2.28615,1.94315
2.03,2.44126,-2.26684,1.93058
2.04,2.41879,-2.24766,1.918
2.05,2.3965,-2.22861,1.90541
2.06,2.3744,-2.20968,1.89282
2.07,2.3525,-2.19088,1.88023
2.08,2.33077,-2.1722,1.86764
2.09,2.30924,-2.15365,1.85506
2.1,2.28789,-2.13523,1.84248
2.11,2.26672,-2.11693,1.82991
2.12,2.24573,-2.09875,1.81735
2.13,2.22492,-2.08071,1.8048
2.14,2.20429,-2.06278,1.79227
2.15,2.18384,-2.04499,1.77976
2.16,2.16357,-2.02731,1.76727
2.17,2.14347,-2.00976,1.7548
2.18,2.12355,-1.99234,1.74235
2.19,2.1038,-1.97504,1.72992
2.2,2.08422,-1.95787,1.71753
2.21,2.06481,-1.94081,1.70516
2.22,2.04557,-1.92389,1.69282
2.23,2.0265,-1.90708,1.68051
2.24,2.0076,-1.8904,1.66824
2.25,1.98886,-1.87384,1.656
2.26,1.97029,-1.8574,1.6438
2.27,1.95188,-1.84108,1.63163
2.28,1.93363,-1.82489,1.6195
2.29,1.91554,-1.80882,1.60742
2.3,1.89761,-1.79286,1.59537
2.31,1.87984,-1.77703,1.58337
2.32,1.86223,-1.76131,1.57141
2.33,1.84477,-1.74572,1.55949
2.34,1.82747,-1.73024,1.54762
2.35,1.81032,-1.71489,1.5358
2.36,1.79332,-1.69965,1.52402
2.37,1.77648,-1.68452,1.51229
2.38,1.75978,-1.66952,1.50061
2.39,1.74323,-1.65463,1.48899
2.4,1.72684,-1.63985,1.47741
2.41,1.71058,-1.62519,1.46588
2.42,1.69448,-1.61065,1.45441
2.43,1.67852,-1.59622,1.44299
2.44,1.6627,-1.5819,1.43163
2.45,1.64702,-1.5677,1.42032
2.46,1.63148,-1.55361,1.40906
2.47,1.61609,-1.53963,1.39786
2.48,1.60083,-1.52576,1.38672
2.49,1.58571,-1.51201,1.37563
2.5,1.57073,-1.49836,1.3646
2.51,1.55588,-1.48482,1.35363
2.52,1.54116,-1.4714,1.34272
2.53,1.52658,-1.45808,1.33187
2.54,1.51213,-1.44487,1.32107
2.55,1.49782,-1.43176,1.31034
2.56,1.48363,-1.41877,1.29966
2.57,1.46957,-1.40588,1.28905
2.58,1.45564,-1.39309,1.27849
2.59,1.44183,-1.38041,1.268
2.6,1.42816,-1.36784,1.25757
2.61,1.4146,-1.35537,1.2472
2.62,1.40117,-1.343,1.23689
2.63,1.38787,-1.33073,1.22664
2.64,1.37468,-1.31857,1.21646
2.65,1.36162,-1.3065,1.20634
2.66,1.34867,-1.29454,1.19628
2.67,1.33584,-1.28268,1.18628
2.68,1.32313,-1.27091,1.17634
2.69,1.31054,-1.25925,1.16647
2.7,1.29806,-1.24768,1.15666
2.71,1.2857,-1.23621,1.14692
2.72,1.27345,-1.22484,1.13723
2.73,1.26132,-1.21356,1.12761
2.74,1.24929,-1.20238,1.11806
2.75,1.23738,-1.1913,1.10856
2.76,1.22558,-1.18031,1.09913
2.77,1.21388,-1.16941,1.08976
2.78,1.2023,-1.1586,1.08046
2.79,1.19082,-1.14789,1.07122
2.8,1.17945,-1.13727,1.06204
2.81,1.16818,-1.12674,1.05292
2.82,1.15702,-1.1163,1.04387
2.83,1.14596,-1.10596,1.03488
2.84,1.135,-1.0957,1.02595
2.85,1.12414,-1.08552,1.01709
2.86,1.11339,-1.07544,1.00829
2.87,1.10274,-1.06545,0.999545
2.88,1.09218,-1.05554,0.990868
2.89,1.08172,-1.04572,0.982253
2.9,1.07136,-1.03598,0.973699
2.91,1.0611,-1.02633,0.965208
2.92,1.05093,-1.01676,0.956778
2.93,1.04086,-1.00727,0.94841
2.94,1.03088,-0.997873,0.940103
2.95,1.021,-0.988555,0.931858
2.96,1.0112,-0.979318,0.923673
2.97,1.0015,-0.970162,0.915549
2.98,0.99189,-0.961087,0.907486
2.99,0.982369,-0.952093,0.899483
3,0.972937,-0.943177,0.89154
3.01,0.963594,-0.934341,0.883658
3.02,0.954338,-0.925582,0.875835
3.03,0.945169,-0.916902,0.868071
3.04,0.936086,-0.908298,0.860367
3.05,0.927088,-0.899771,0.852722
3.06,0.918175,-0.891319,0.845136
3.07,0.909345,-0.882943,0.837608
3.08,0.900599,-0.874642,0.830139
3.09,0.891935,-0.866415,0.822728
3.1,0.883352,-0.858261,0.815374
3.11,0.87485,-0.85018,0.808078
3.12,0.866429,-0.842172,0.800839
3.13,0.858086,-0.834235,0.793658
3.14,0.849823,-0.82637,0.786533
3.15,0.841637,-0.818575,0.779464
3.16,0.833528,-0.810851,0.772452
3.17,0.825496,-0.803196,0.765495
3.18,0.81754,-0.79561,0.758594
3.19,0.809659,-0.788092,0.751748
3.2,0.801853,-0.780643,0.744958
3.21,0.79412,-0.77326,0.738222
3.22,0.786461,-0.765945,0.731541
3.23,0.778874,-0.758696,0.724913
3.24,0.771359,-0.751513,0.71834
3.25,0.763915,-0.744394,0.71182
3.26,0.756542,-0.737341,0.705353
3.27,0.749238,-0.730351,0.698939
3.28,0.742004,-0.723426,0.692578
3.29,0.734838,-0.716563,0.686269
3.3,0.727741,-0.709763,0.680013
3.31,0.72071,-0.703025,0.673807
3.32,0.713747,-0.696348,0.667654
3.33,0.706849,-0.689733,0.661551
3.34,0.700018,-0.683178,0.655499
3.35,0.693251,-0.676683,0.649498
3.36,0.686548,-0.670247,0.643546
3.37,0.67991,-0.663871,0.637645
3.38,0.673334,-0.657553,0.631793
3.39,0.666821,-0.651293,0.62599
3.4,0.66037,-0.645091,0.620236
3.41,0.653981,-0.638945,0.614531
3.42,0.647652,-0.632857,0.608874
3.43,0.641384,-0.626824,0.603265
3.44,0.635176,-0.620847,0.597704
3.45,0.629026,-0.614925,0.592189
3.46,0.622936,-0.609058,0.586722
3.47,0.616903,-0.603245,0.581302
3.48,0.610928,-0.597485,0.575928
3.49,0.605011,-0.591779,0.570599
3.5,0.599149,-0.586126,0.565317
3.51,0.593344,-0.580525,0.56008
3.52,0.587594,-0.574977,0.554888
3.53,0.5819,-0.569479,0.549741
3.54,0.576259,-0.564033,0.544638
3.55,0.570673,-0.558637,0.53958
3.56,0.56514,-0.553291,0.534565
3.57,0.55966,-0.547995,0.529594
3.58,0.554233,-0.542749,0.524666
3.59,0.548857,-0.537551,0.519781
3.6,0.543533,-0.532402,0.514939
3.61,0.53826,-0.5273,0.510139
3.62,0.533038,-0.522246,0.50538
3.63,0.527865,-0.51724,0.500664
3.64,0.522742,-0.51228,0.495989
3.65,0.517669,-0.507366,0.491355
3.66,0.512644,-0.502499,0.486761
3.67,0.507667,-0.497677,0.482209
3.68,0.502738,-0.4929,0.477696
3.69,0.497856,-0.488167,0.473223
3.7,0.493021,-0.48348,0.46879
3.71,0.488233,-0.478836,0.464396
3.72,0.483491,-0.474235,0.46004
3.73,0.478794,-0.469678,0.455724
3.74,0.474142,-0.465163,0.451446
3.75,0.469535,-0.460691,0.447206
3.76,0.464973,-0.456261,0.443003
3.77,0.460454,-0.451873,0.438838
3.78,0.455979,-0.447526,0.434711
3.79,0.451547,-0.44322,0.43062
3.8,0.447157,-0.438954,0.426566
3.81,0.44281,-0.434729,0.422548
3.82,0.438504,-0.430543,0.418566
3.83,0.43424,-0.426397,0.41462
3.84,0.430018,-0.42229,0.410709
3.85,0.425835,-0.418221,0.406834
3.86,0.421693,-0.414191,0.402993
3.87,0.417591,-0.410199,0.399187
3.88,0.413529,-0.406245,0.395416
3.89,0.409506,-0.402329,0.391678
3.9,0.405521,-0.398449,0.387974
3.91,0.401575,-0.394606,0.384304
3.92,0.397667,-0.390799,0.380667
3.93,0.393797,-0.387028,0.377063
3.94,0.389964,-0.383294,0.373492
3.95,0.386168,-0.379594,0.369953
3.96,0.382409,-0.37593,0.366446
3.97,0.378686,-0.3723,0.362971
3.98,0.374999,-0.368705,0.359528
3.99,0.371347,-0.365143,0.356116
4,0.367731,-0.361616,0.352736
4.01,0.36415,-0.358122,0.349386
4.02,0.360603,-0.354661,0.346067
4.03,0.357091,-0.351234,0.342778
4.04,0.353612,-0.347839,0.339519
4.05,0.350168,-0.344476,0.336291
4.06,0.346756,-0.341145,0.333091
4.07,0.343378,-0.337845,0.329922
4.08,0.340032,-0.334578,0.326781
4.09,0.336719,-0.331341,0.323669
4.1,0.333437,-0.328135,0.320586
4.11,0.330188,-0.32496,0.317531
4.12,0.32697,-0.321815,0.314504
4.13,0.323783,-0.3187,0.311505
4.14,0.320626,-0.315614,0.308534
4.15,0.317501,-0.312558,0.30559
4.16,0.314405,-0.309532,0.302674
4.17,0.31134,-0.306534,0.299784
4.18,0.308305,-0.303565,0.296921
4.19,0.305298,-0.300624,0.294085
4.2,0.302321,-0.297711,0.291275
4.21,0.299373,-0.294826,0.288491
4.22,0.296453,-0.291969,0.285733
4.23,0.293562,-0.289139,0.283
4.24,0.290698,-0.286336,0.280293
4.25,0.287863,-0.28356,0.277611
4.26,0.285055,-0.28081,0.274954
4.27,0.282274,-0.278087,0.272321
4.28,0.27952,-0.27539,0.269713
4.29,0.276793,-0.272719,0.26713
4.3,0.274092,-0.270073,0.26457
4.31,0.271418,-0.267453,0.262035
4.32,0.268769,-0.264857,0.259523
4.33,0.266146,-0.262287,0.257034
4.34,0.263549,-0.259741,0.254569
4.35,0.260976,-0.25722,0.252127
4.36,0.258429,-0.254723,0.249707
4.37,0.255907,-0.25225,0.24731
4.38,0.253409,-0.249801,0.244936
4.39,0.250935,-0.247375,0.242584
4.4,0.248485,-0.244972,0.240254
4.41,0.246059,-0.242593,0.237946
4.42,0.243657,-0.240236,0.235659
4.43,0.241278,-0.237902,0.233394
4.44,0.238922,-0.235591,0.23115
4.45,0.236589,-0.233301,0.228928
4.46,0.234279,-0.231034,0.226726
4.47,0.231991,-0.228789,0.224545
4.48,0.229725,-0.226565,0.222384
4.49,0.227482,-0.224362,0.220244
4.5,0.22526,-0.222181,0.218124
4.51,0.22306,-0.220021,0.216024
4.52,0.220881,-0.217881,0.213944
4.53,0.218723,-0.215763,0.211883
4.54,0.216586,-0.213664,0.209842
4.55,0.214471,-0.211586,0.20782
4.56,0.212375,-0.209528,0.205817
4.57,0.2103,-0.20749,0.203833
4.58,0.208246,-0.205471,0.201868
4.59,0.206211,-0.203472,0.199921
4.6,0.204196,-0.201492,0.197993
4.61,0.202201,-0.199531,0.196083
4.62,0.200225,-0.197589,0.194191
4.63,0.198268,-0.195666,0.192317
4.64,0.196331,-0.193761,0.190461
4.65,0.194412,-0.191875,0.188622
4.66,0.192512,-0.190007,0.186801
4.67,0.19063,-0.188157,0.184997
4.68,0.188767,-0.186325,0.18321
4.69,0.186922,-0.18451,0.181441
4.7,0.185095,-0.182714,0.179688
4.71,0.183285,-0.180934,0.177951
4.72,0.181494,-0.179172,0.176231
4.73,0.179719,-0.177426,0.174528
4.74,0.177962,-0.175698,0.172841
4.75,0.176223,-0.173986,0.171169
4.76,0.1745,-0.172291,0.169514
4.77,0.172794,-0.170612,0.167874
4.78,0.171104,-0.16895,0.16625
4.79,0.169431,-0.167304,0.164642
4.8,0.167774,-0.165673,0.163049
4.81,0.166134,-0.164058,0.161471
4.82,0.164509,-0.162459,0.159908
4.83,0.1629,-0.160876,0.15836
4.84,0.161307,-0.159307,0.156826
4.85,0.15973,-0.157754,0.155308
4.86,0.158168,-0.156216,0.153804
4.87,0.156621,-0.154693,0.152314
4.88,0.155089,-0.153185,0.150838
4.89,0.153572,-0.151691,0.149377
4.9,0.15207,-0.150212,0.147929
4.91,0.150582,-0.148747,0.146496
4.92,0.149109,-0.147296,0.145076
4.93,0.147651,-0.145859,0.143669
4.94,0.146206,-0.144437,0.142277
4.95,0.144776,-0.143028,0.140897
4.96,0.14336,-0.141632,0.139531
4.97,0.141957,-0.140251,0.138177
4.98,0.140568,-0.138882,0.136837
4.99,0.139193,-0.137527,0.13551
5,0.137831,-0.136185,0.134195
5.01,0.136483,-0.134856,0.132893
5.02,0.135147,-0.13354,0.131603
5.03,0.133825,-0.132237,0.130326
5.04,0.132516,-0.130946,0.129061
5.05,0.131219,-0.129668,0.127808
5.06,0.129935,-0.128403,0.126567
5.07,0.128663,-0.127149,0.125338
5.08,0.127404,-0.125908,0.124121
5.09,0.126157,-0.124679,0.122915
5.1,0.124923,-0.123462,0.121721
5.11,0.1237,-0.122256,0.120539
5.12,0.12249,-0.121063,0.119368
5.13,0.121291,-0.11988,0.118208
5.14,0.120104,-0.11871,0.11706
5.15,0.118928,-0.117551,0.115922
5.16,0.117764,-0.116403,0.114795
5.17,0.116612,-0.115266,0.11368
5.18,0.11547,-0.11414,0.112574
5.19,0.11434,-0.113025,0.11148
5.2,0.113221,-0.111921,0.110396
5.21,0.112112,-0.110828,0.109323
5.22,0.111015,-0.109746,0.10826
5.23,0.109928,-0.108673,0.107207
5.24,0.108852,-0.107612,0.106164
5.25,0.107786,-0.106561,0.105131
5.26,0.106731,-0.105519,0.104109
5.27,0.105686,-0.104488,0.103096
5.28,0.104652,-0.103468,0.102093
5.29,0.103627,-0.102457,0.101099
5.3,0.102613,-0.101455,0.100115
5.31,0.101608,-0.100464,0.099141
5.32,0.100613,-0.0994822,0.098176
5.33,0.0996281,-0.09851,0.0972204
5.34,0.0986526,-0.0975473,0.096274
5.35,0.0976866,-0.0965939,0.0953367
5.36,0.0967301,-0.0956498,0.0944085
5.37,0.095783,-0.0947149,0.0934892
5.38,0.0948451,-0.0937892,0.0925788
5.39,0.0939164,-0.0928724,0.0916772
5.4,0.0929967,-0.0919645,0.0907844
5.41,0.0920861,-0.0910655,0.0899001
5.42,0.0911843,-0.0901753,0.0890244
5.43,0.0902914,-0.0892937,0.0881572
5.44,0.0894072,-0.0884207,0.0872984
5.45,0.0885316,-0.0875563,0.0864478
5.46,0.0876646,-0.0867002,0.0856055
5.47,0.0868061,-0.0858525,0.0847714
5.48,0.085956,-0.085013,0.0839453
5.49,0.0851141,-0.0841818,0.0831272
5.5,0.0842806,-0.0833586,0.082317
5.51,0.0834551,-0.0825434,0.0815147
5.52,0.0826378,-0.0817362,0.0807201
5.53,0.0818284,-0.0809369,0.0799332
5.54,0.0810269,-0.0801454,0.079154
5.55,0.0802333,-0.0793615,0.0783822
5.56,0.0794475,-0.0785854,0.077618
5.57,0.0786693,-0.0778168,0.0768612
5.58,0.0778987,-0.0770556,0.0761117
5.59,0.0771357,-0.0763019,0.0753694
5.6,0.0763802,-0.0755556,0.0746344
5.61,0.075632,-0.0748165,0.0739065
5.62,0.0748912,-0.0740847,0.0731856
5.63,0.0741576,-0.07336,0.0724717
5.64,0.0734311,-0.0726423,0.0717648
5.65,0.0727118,-0.0719317,0.0710647
5.66,0.0719995,-0.071228,0.0703714
5.67,0.0712942,-0.0705311,0.0696848
5.68,0.0705958,-0.0698411,0.0690049
5.69,0.0699042,-0.0691577,0.0683315
5.7,0.0692194,-0.0684811,0.0676648
5.71,0.0685413,-0.0678111,0.0670044
5.72,0.0678698,-0.0671475,0.0663505
5.73,0.0672049,-0.0664905,0.065703
5.74,0.0665465,-0.0658399,0.0650617
5.75,0.0658946,-0.0651956,0.0644266
5.76,0.065249,-0.0645577,0.0637977
5.77,0.0646097,-0.0639259,0.063175
5.78,0.0639767,-0.0633003,0.0625582
5.79,0.0633499,-0.0626808,0.0619475
5.8,0.0627293,-0.0620674,0.0613427
5.81,0.0621147,-0.06146,0.0607438
5.82,0.0615061,-0.0608585,0.0601506
5.83,0.0609034,-0.0602628,0.0595633
5.84,0.0603067,-0.059673,0.0589816
5.85,0.0597158,-0.059089,0.0584057
5.86,0.0591307,-0.0585106,0.0578353
5.87,0.0585513,-0.0579379,0.0572704
5.88,0.0579776,-0.0573708,0.0567111
5.89,0.0574095,-0.0568092,0.0561572
5.9,0.056847,-0.0562531,0.0556086
5.91,0.05629,-0.0557025,0.0550654
5.92,0.0557384,-0.0551572,0.0545275
5.93,0.0551922,-0.0546173,0.0539948
5.94,0.0546514,-0.0540826,0.0534673
5.95,0.0541159,-0.0535531,0.052945
5.96,0.0535856,-0.0530289,0.0524277
5.97,0.0530605,-0.0525097,0.0519154
5.98,0.0525405,-0.0519956,0.0514082
5.99,0.0520257,-0.0514866,0.0509058
6,0.0515158,-0.0509825,0.0504084
6.01,0.051011,-0.0504833,0.0499158
6.02,0.0505111,-0.0499891,0.049428
6.03,0.0500161,-0.0494996,0.0489449
6.04,0.049526,-0.0490149,0.0484666
6.05,0.0490406,-0.048535,0.0479929
